Module	Entry Function	Relevant Properties
net-ipv6-netfilter-ip6t_frag-ko_main0.c	main	0
net-ipv6-netfilter-ip6t_hbh-ko_main0.c	main	0
net-ipv6-netfilter-ip6t_ipv6header-ko_main0.c	main	0
net-ipv6-netfilter-ip6t_MASQUERADE-ko_main0.c	main	0
net-ipv6-netfilter-ip6t_mh-ko_main0.c	main	0
net-ipv6-netfilter-ip6t_NPT-ko_main0.c	main	0
net-ipv6-netfilter-ip6t_REJECT-ko_main0.c	main	0
net-ipv6-netfilter-ip6t_rpfilter-ko_main0.c	main	0
net-ipv6-netfilter-ip6t_rt-ko_main0.c	main	0
net-ipv6-netfilter-ip6t_SYNPROXY-ko_main0.c	main	0
net-ipv6-netfilter-nf_conntrack_ipv6-ko_main0.c	main	0
net-ipv6-netfilter-nf_defrag_ipv6-ko_main0.c	main	0
net-ipv6-netfilter-nf_log_ipv6-ko_main0.c	main	0
net-ipv6-netfilter-nf_nat_ipv6-ko_main0.c	main	0
net-ipv6-netfilter-nf_nat_masquerade_ipv6-ko_main0.c	main	0
net-ipv6-netfilter-nf_tables_ipv6-ko_main0.c	main	0
net-ipv6-netfilter-nft_chain_nat_ipv6-ko_main0.c	main	0
net-ipv6-netfilter-nft_chain_route_ipv6-ko_main0.c	main	0
net-ipv6-netfilter-nft_masq_ipv6-ko_main0.c	main	0
net-ipv6-netfilter-nft_redir_ipv6-ko_main0.c	main	0
net-ipv6-netfilter-nft_reject_ipv6-ko_main0.c	main	0
net-ipv6-sit-ko_main0.c	main	3
net-ipv6-tunnel6-ko_main0.c	main	0
net-ipv6-xfrm6_mode_beet-ko_main0.c	main	0
net-ipv6-xfrm6_mode_ro-ko_main0.c	main	0
net-ipv6-xfrm6_mode_transport-ko_main0.c	main	0
net-ipv6-xfrm6_mode_tunnel-ko_main0.c	main	0
net-ipv6-xfrm6_tunnel-ko_main0.c	main	2
net-ipx-ipx-ko_main0.c	main	2
net-irda-ircomm-ircomm-ko_main0.c	main	1
net-irda-ircomm-ircomm-tty-ko_main0.c	main	1
net-irda-irda-ko_main0.c	main	0
net-irda-irlan-irlan-ko_main0.c	main	2
net-irda-irnet-irnet-ko_main0.c	main	1
net-key-af_key-ko_main0.c	main	4
net-l2tp-l2tp_core-ko_main0.c	main	3
net-l2tp-l2tp_debugfs-ko_main0.c	main	1
net-l2tp-l2tp_eth-ko_main0.c	main	4
net-l2tp-l2tp_ip6-ko_main0.c	main	2
net-l2tp-l2tp_ip-ko_main0.c	main	2
net-l2tp-l2tp_netlink-ko_main0.c	main	0
net-l2tp-l2tp_ppp-ko_main0.c	main	2
net-llc-llc-ko_main0.c	main	0
net-mac802154-mac802154-ko_main0.c	main	0
net-mpls-mpls_gso-ko_main0.c	main	0
net-netfilter-ipset-ip_set_bitmap_ip-ko_main0.c	main	0
net-netfilter-ipset-ip_set_bitmap_ipmac-ko_main0.c	main	0
net-netfilter-ipset-ip_set_bitmap_port-ko_main0.c	main	0
net-netfilter-ipset-ip_set_hash_ip-ko_main0.c	main	0
net-netfilter-ipset-ip_set_hash_ipmark-ko_main0.c	main	0
net-netfilter-ipset-ip_set_hash_ipportip-ko_main0.c	main	0
net-netfilter-ipset-ip_set_hash_ipport-ko_main0.c	main	0
net-netfilter-ipset-ip_set_hash_ipportnet-ko_main0.c	main	0
net-netfilter-ipset-ip_set_hash_mac-ko_main0.c	main	0
net-netfilter-ipset-ip_set_hash_netiface-ko_main0.c	main	0
net-netfilter-ipset-ip_set_hash_net-ko_main0.c	main	0
net-netfilter-ipset-ip_set_hash_netnet-ko_main0.c	main	0
net-netfilter-ipset-ip_set_hash_netport-ko_main0.c	main	0
net-netfilter-ipset-ip_set_hash_netportnet-ko_main0.c	main	0
net-netfilter-ipset-ip_set-ko_main0.c	main	4
net-netfilter-ipset-ip_set_list_set-ko_main0.c	main	1
net-netfilter-ipvs-ip_vs_dh-ko_main0.c	main	0
net-netfilter-ipvs-ip_vs_fo-ko_main0.c	main	0
net-netfilter-ipvs-ip_vs_ftp-ko_main0.c	main	1
net-netfilter-ipvs-ip_vs-ko_main0.c	main	5
net-netfilter-ipvs-ip_vs_lblc-ko_main0.c	main	1
net-netfilter-ipvs-ip_vs_lblcr-ko_main0.c	main	1
net-netfilter-ipvs-ip_vs_lc-ko_main0.c	main	0
net-netfilter-ipvs-ip_vs_nq-ko_main0.c	main	0
net-netfilter-ipvs-ip_vs_pe_sip-ko_main0.c	main	0
net-netfilter-ipvs-ip_vs_rr-ko_main0.c	main	1
net-netfilter-ipvs-ip_vs_sed-ko_main0.c	main	0
net-netfilter-ipvs-ip_vs_sh-ko_main0.c	main	0
net-netfilter-ipvs-ip_vs_wlc-ko_main0.c	main	0
net-netfilter-ipvs-ip_vs_wrr-ko_main0.c	main	1
net-netfilter-nf_conntrack_amanda-ko_main0.c	main	0
net-netfilter-nf_conntrack_ftp-ko_main0.c	main	0
net-netfilter-nf_conntrack_h323-ko_main0.c	main	0
net-netfilter-nf_conntrack_irc-ko_main0.c	main	0
net-netfilter-nf_conntrack_netbios_ns-ko_main0.c	main	0
net-netfilter-nf_conntrack_netlink-ko_main0.c	main	2
net-netfilter-nf_conntrack_pptp-ko_main0.c	main	0
net-netfilter-nf_conntrack_proto_dccp-ko_main0.c	main	0
net-netfilter-nf_conntrack_proto_gre-ko_main0.c	main	2
net-netfilter-nf_conntrack_proto_sctp-ko_main0.c	main	0
net-netfilter-nf_conntrack_proto_udplite-ko_main0.c	main	0
net-netfilter-nf_conntrack_sane-ko_main0.c	main	0
net-netfilter-nf_conntrack_sip-ko_main0.c	main	0
net-netfilter-nf_conntrack_snmp-ko_main0.c	main	0
net-netfilter-nf_conntrack_tftp-ko_main0.c	main	0
net-netfilter-nf_log_common-ko_main0.c	main	0
net-netfilter-nf_nat_amanda-ko_main0.c	main	0
net-netfilter-nf_nat_ftp-ko_main0.c	main	0
net-netfilter-nf_nat_irc-ko_main0.c	main	0
net-netfilter-nf_nat-ko_main0.c	main	0
net-netfilter-nf_nat_proto_dccp-ko_main0.c	main	0
net-netfilter-nf_nat_proto_sctp-ko_main0.c	main	0
net-netfilter-nf_nat_proto_udplite-ko_main0.c	main	0
net-netfilter-nf_nat_sip-ko_main0.c	main	0
net-netfilter-nf_nat_tftp-ko_main0.c	main	0
net-netfilter-nfnetlink_acct-ko_main0.c	main	1
net-netfilter-nfnetlink_cthelper-ko_main0.c	main	1
net-netfilter-nfnetlink_cttimeout-ko_main0.c	main	1
net-netfilter-nfnetlink-ko_main0.c	main	2
net-netfilter-nfnetlink_log-ko_main0.c	main	2
net-netfilter-nfnetlink_queue-ko_main0.c	main	3
net-netfilter-nf_synproxy_core-ko_main0.c	main	1
net-netfilter-nf_tables_inet-ko_main0.c	main	0
net-netfilter-nf_tables-ko_main0.c	main	0
net-netfilter-nft_compat-ko_main0.c	main	0
net-netfilter-nft_counter-ko_main0.c	main	0
net-netfilter-nft_ct-ko_main0.c	main	0
net-netfilter-nft_exthdr-ko_main0.c	main	0
net-netfilter-nft_hash-ko_main0.c	main	0
net-netfilter-nft_limit-ko_main0.c	main	0
net-netfilter-nft_log-ko_main0.c	main	0
net-netfilter-nft_meta-ko_main0.c	main	0
net-netfilter-nft_nat-ko_main0.c	main	0
net-netfilter-nft_queue-ko_main0.c	main	0
net-netfilter-nft_rbtree-ko_main0.c	main	0
net-netfilter-nft_reject_inet-ko_main0.c	main	0
net-netfilter-x_tables-ko_main0.c	main	2
net-netfilter-xt_addrtype-ko_main0.c	main	0
net-netfilter-xt_AUDIT-ko_main0.c	main	0
net-netfilter-xt_bpf-ko_main0.c	main	0
net-netfilter-xt_cgroup-ko_main0.c	main	0
net-netfilter-xt_CHECKSUM-ko_main0.c	main	0
net-netfilter-xt_CLASSIFY-ko_main0.c	main	0
net-netfilter-xt_cluster-ko_main0.c	main	0
net-netfilter-xt_comment-ko_main0.c	main	0
net-netfilter-xt_connbytes-ko_main0.c	main	0
net-netfilter-xt_connlabel-ko_main0.c	main	0
net-netfilter-xt_connlimit-ko_main0.c	main	0
net-netfilter-xt_connmark-ko_main0.c	main	0
net-netfilter-xt_CONNSECMARK-ko_main0.c	main	0
net-netfilter-xt_conntrack-ko_main0.c	main	0
net-netfilter-xt_cpu-ko_main0.c	main	0
net-netfilter-xt_CT-ko_main0.c	main	0
net-netfilter-xt_dccp-ko_main0.c	main	0
net-netfilter-xt_devgroup-ko_main0.c	main	0
net-netfilter-xt_dscp-ko_main0.c	main	0
net-netfilter-xt_DSCP-ko_main0.c	main	0
net-netfilter-xt_ecn-ko_main0.c	main	0
net-netfilter-xt_esp-ko_main0.c	main	0
net-netfilter-xt_hashlimit-ko_main0.c	main	3
net-netfilter-xt_helper-ko_main0.c	main	0
net-netfilter-xt_hl-ko_main0.c	main	0
net-netfilter-xt_HL-ko_main0.c	main	0
net-netfilter-xt_HMARK-ko_main0.c	main	0
net-netfilter-xt_IDLETIMER-ko_main0.c	main	1
net-netfilter-xt_ipcomp-ko_main0.c	main	0
net-netfilter-xt_iprange-ko_main0.c	main	0
net-netfilter-xt_ipvs-ko_main0.c	main	0
net-netfilter-xt_l2tp-ko_main0.c	main	0
net-netfilter-xt_LED-ko_main0.c	main	0
net-netfilter-xt_length-ko_main0.c	main	0
net-netfilter-xt_limit-ko_main0.c	main	0
net-netfilter-xt_LOG-ko_main0.c	main	0
net-netfilter-xt_mac-ko_main0.c	main	0
net-netfilter-xt_mark-ko_main0.c	main	0
net-netfilter-xt_multiport-ko_main0.c	main	0
net-netfilter-xt_nat-ko_main0.c	main	0
net-netfilter-xt_NETMAP-ko_main0.c	main	0
net-netfilter-xt_nfacct-ko_main0.c	main	0
net-netfilter-xt_NFLOG-ko_main0.c	main	0
net-netfilter-xt_NFQUEUE-ko_main0.c	main	0
net-netfilter-xt_osf-ko_main0.c	main	1
net-netfilter-xt_owner-ko_main0.c	main	0
net-netfilter-xt_physdev-ko_main0.c	main	0
net-netfilter-xt_pkttype-ko_main0.c	main	0
net-netfilter-xt_policy-ko_main0.c	main	0
net-netfilter-xt_quota-ko_main0.c	main	0
net-netfilter-xt_rateest-ko_main0.c	main	0
net-netfilter-xt_RATEEST-ko_main0.c	main	0
net-netfilter-xt_realm-ko_main0.c	main	0
net-netfilter-xt_recent-ko_main0.c	main	2
net-netfilter-xt_REDIRECT-ko_main0.c	main	0
net-netfilter-xt_sctp-ko_main0.c	main	0
net-netfilter-xt_SECMARK-ko_main0.c	main	0
net-netfilter-xt_set-ko_main0.c	main	0
net-netfilter-xt_socket-ko_main0.c	main	0
net-netfilter-xt_state-ko_main0.c	main	0
net-netfilter-xt_statistic-ko_main0.c	main	0
net-netfilter-xt_string-ko_main0.c	main	0
net-netfilter-xt_tcpmss-ko_main0.c	main	0
net-netfilter-xt_TCPMSS-ko_main0.c	main	0
net-netfilter-xt_TCPOPTSTRIP-ko_main0.c	main	0
net-netfilter-xt_tcpudp-ko_main0.c	main	0
net-netfilter-xt_TEE-ko_main0.c	main	0
net-netfilter-xt_time-ko_main0.c	main	0
net-netfilter-xt_TPROXY-ko_main0.c	main	0
net-netfilter-xt_TRACE-ko_main0.c	main	0
net-netfilter-xt_u32-ko_main0.c	main	0
net-nfc-hci-hci-ko_main0.c	main	1
net-nfc-nci-nci-ko_main0.c	main	2
net-nfc-nfc_digital-ko_main0.c	main	1
net-nfc-nfc-ko_main0.c	main	3
net-openvswitch-vport-geneve-ko_main0.c	main	0
net-openvswitch-vport-gre-ko_main0.c	main	1
net-openvswitch-vport-vxlan-ko_main0.c	main	0
net-packet-af_packet_diag-ko_main0.c	main	1
net-packet-af_packet-ko_main0.c	main	5
net-phonet-phonet-ko_main0.c	main	4
net-phonet-pn_pep-ko_main0.c	main	1
net-rds-rds-ko_main0.c	main	0
net-rds-rds_rdma-ko_main0.c	main	0
net-rds-rds_tcp-ko_main0.c	main	0
net-rfkill-rfkill-gpio-ko_main0.c	main	0
net-rfkill-rfkill-ko_main0.c	main	3
net-rfkill-rfkill-regulator-ko_main0.c	main	0
net-rose-rose-ko_main0.c	main	4
net-rxrpc-af-rxrpc-ko_main0.c	main	4
net-rxrpc-rxkad-ko_main0.c	main	1
net-sched-act_bpf-ko_main0.c	main	1
net-sched-act_connmark-ko_main0.c	main	1
net-sched-act_csum-ko_main0.c	main	1
net-sched-act_gact-ko_main0.c	main	1
net-sched-act_ipt-ko_main0.c	main	2
net-sched-act_mirred-ko_main0.c	main	1
net-sched-act_nat-ko_main0.c	main	1
net-sched-act_pedit-ko_main0.c	main	1
net-sched-act_police-ko_main0.c	main	1
net-sched-act_simple-ko_main0.c	main	1
net-sched-act_skbedit-ko_main0.c	main	1
net-sched-act_vlan-ko_main0.c	main	1
net-sched-cls_basic-ko_main0.c	main	0
net-sched-cls_bpf-ko_main0.c	main	0
net-sched-cls_cgroup-ko_main0.c	main	0
net-sched-cls_flow-ko_main0.c	main	0
net-sched-cls_fw-ko_main0.c	main	0
net-sched-cls_route-ko_main0.c	main	0
net-sched-cls_tcindex-ko_main0.c	main	0
net-sched-cls_u32-ko_main0.c	main	0
net-sched-em_canid-ko_main0.c	main	0
net-sched-em_cmp-ko_main0.c	main	0
net-sched-em_ipset-ko_main0.c	main	1
net-sched-em_meta-ko_main0.c	main	1
net-sched-em_nbyte-ko_main0.c	main	0
net-sched-em_text-ko_main0.c	main	0
net-sched-em_u32-ko_main0.c	main	0
net-sched-sch_atm-ko_main0.c	main	0
net-sched-sch_cbq-ko_main0.c	main	1
net-sched-sch_choke-ko_main0.c	main	0
net-sched-sch_codel-ko_main0.c	main	0
net-sched-sch_drr-ko_main0.c	main	1
net-sched-sch_dsmark-ko_main0.c	main	1
net-sched-sch_fq_codel-ko_main0.c	main	0
net-sched-sch_fq-ko_main0.c	main	0
net-sched-sch_gred-ko_main0.c	main	0
net-sched-sch_hfsc-ko_main0.c	main	1
net-sched-sch_hhf-ko_main0.c	main	0
net-sched-sch_htb-ko_main0.c	main	1
net-sched-sch_ingress-ko_main0.c	main	0
net-sched-sch_mqprio-ko_main0.c	main	1
net-sched-sch_multiq-ko_main0.c	main	1
net-sched-sch_netem-ko_main0.c	main	1
net-sched-sch_pie-ko_main0.c	main	0
net-sched-sch_plug-ko_main0.c	main	0
net-sched-sch_prio-ko_main0.c	main	1
net-sched-sch_qfq-ko_main0.c	main	1
net-sched-sch_red-ko_main0.c	main	1
net-sched-sch_sfb-ko_main0.c	main	1
net-sched-sch_sfq-ko_main0.c	main	1
net-sched-sch_tbf-ko_main0.c	main	1
net-sched-sch_teql-ko_main0.c	main	3
net-sctp-sctp_probe-ko_main0.c	main	1
net-sunrpc-auth_gss-auth_rpcgss-ko_main0.c	main	4
net-sunrpc-auth_gss-rpcsec_gss_krb5-ko_main0.c	main	1
net-sunrpc-sunrpc-ko_main0.c	main	5
net-sunrpc-xprtrdma-svcrdma-ko_main0.c	main	0
net-sunrpc-xprtrdma-xprtrdma-ko_main0.c	main	3
net-unix-unix_diag-ko_main0.c	main	1
net-unix-unix-ko_main0.c	main	4
net-vmw_vsock-vmw_vsock_vmci_transport-ko_main0.c	main	1
net-vmw_vsock-vsock-ko_main0.c	main	3
net-wireless-cfg80211-ko_main0.c	main	4
net-wireless-lib80211_crypt_ccmp-ko_main0.c	main	0
net-wireless-lib80211_crypt_tkip-ko_main0.c	main	0
net-wireless-lib80211_crypt_wep-ko_main0.c	main	0
net-wireless-lib80211-ko_main0.c	main	1
net-x25-x25-ko_main0.c	main	2
net-xfrm-xfrm_algo-ko_main0.c	main	0
net-xfrm-xfrm_user-ko_main0.c	main	2
security-keys-trusted-ko_main0.c	main	0
sound-ac97_bus-ko_main0.c	main	0
sound-core-oss-snd-mixer-oss-ko_main0.c	main	1
sound-core-oss-snd-pcm-oss-ko_main0.c	main	3
sound-core-seq-oss-snd-seq-oss-ko_main0.c	main	3
sound-core-seq-snd-seq-device-ko_main0.c	main	1
sound-core-seq-snd-seq-dummy-ko_main0.c	main	0
sound-core-seq-snd-seq-ko_main0.c	main	4
sound-core-seq-snd-seq-midi-emul-ko_main0.c	main	0
sound-core-seq-snd-seq-midi-event-ko_main0.c	main	0
sound-core-seq-snd-seq-midi-ko_main0.c	main	0
sound-core-seq-snd-seq-virmidi-ko_main0.c	main	1
sound-core-snd-compress-ko_main0.c	main	1
sound-core-snd-hrtimer-ko_main0.c	main	0
sound-core-snd-hwdep-ko_main0.c	main	2
sound-core-snd-ko_main0.c	main	5
sound-core-snd-pcm-ko_main0.c	main	0
sound-core-snd-rawmidi-ko_main0.c	main	3
sound-core-snd-timer-ko_main0.c	main	3
sound-drivers-mpu401-snd-mpu401-ko_main0.c	main	0
sound-drivers-mpu401-snd-mpu401-uart-ko_main0.c	main	2
sound-drivers-opl3-snd-opl3-lib-ko_main0.c	main	1
sound-drivers-opl3-snd-opl3-synth-ko_main0.c	main	0
sound-drivers-pcsp-snd-pcsp-ko_main0.c	main	0
sound-drivers-snd-aloop-ko_main0.c	main	2
sound-drivers-snd-dummy-ko_main0.c	main	1
sound-drivers-snd-mtpav-ko_main0.c	main	2
sound-drivers-snd-mts64-ko_main0.c	main	1
sound-drivers-snd-portman2x4-ko_main0.c	main	1
sound-drivers-snd-serial-u16550-ko_main0.c	main	2
sound-drivers-snd-virmidi-ko_main0.c	main	0
sound-drivers-vx-snd-vx-lib-ko_main0.c	main	2
sound-firewire-fireworks-snd-fireworks-ko_main0.c	main	1
sound-firewire-snd-isight-ko_main0.c	main	1
sound-firewire-snd-scs1x-ko_main0.c	main	0
sound-i2c-other-snd-ak4113-ko_main0.c	main	0
sound-i2c-other-snd-ak4114-ko_main0.c	main	0
sound-i2c-other-snd-ak4117-ko_main0.c	main	0
sound-i2c-other-snd-ak4xxx-adda-ko_main0.c	main	0
sound-i2c-snd-cs8427-ko_main0.c	main	0
sound-i2c-snd-i2c-ko_main0.c	main	0
sound-isa-sb-snd-sb16-dsp-ko_main0.c	main	2
sound-isa-sb-snd-sb-common-ko_main0.c	main	0
sound-oss-aedsp16-ko_main0.c	main	0
sound-oss-kahlua-ko_main0.c	main	0
sound-oss-mpu401-ko_main0.c	main	3
sound-oss-opl3-ko_main0.c	main	0
sound-oss-pas2-ko_main0.c	main	2
sound-oss-pss-ko_main0.c	main	0
sound-oss-sb-ko_main0.c	main	0
sound-oss-trix-ko_main0.c	main	0
sound-oss-uart401-ko_main0.c	main	2
sound-oss-uart6850-ko_main0.c	main	2
sound-oss-v_midi-ko_main0.c	main	1
sound-pci-ac97-snd-ac97-codec-ko_main0.c	main	1
sound-pci-ali5451-snd-ali5451-ko_main0.c	main	2
sound-pci-asihpi-snd-asihpi-ko_main0.c	main	1
sound-pci-aw2-snd-aw2-ko_main0.c	main	2
sound-pci-ca0106-snd-ca0106-ko_main0.c	main	2
sound-pci-cs46xx-snd-cs46xx-ko_main0.c	main	2
sound-pci-cs5535audio-snd-cs5535audio-ko_main0.c	main	2
sound-pci-ctxfi-snd-ctxfi-ko_main0.c	main	2
sound-pci-echoaudio-snd-darla20-ko_main0.c	main	0
sound-pci-echoaudio-snd-darla24-ko_main0.c	main	0
sound-pci-echoaudio-snd-echo3g-ko_main0.c	main	0
sound-pci-echoaudio-snd-gina20-ko_main0.c	main	0
sound-pci-echoaudio-snd-gina24-ko_main0.c	main	0
sound-pci-echoaudio-snd-indigodj-ko_main0.c	main	0
sound-pci-echoaudio-snd-indigodjx-ko_main0.c	main	0
sound-pci-echoaudio-snd-indigoio-ko_main0.c	main	0
sound-pci-echoaudio-snd-indigoiox-ko_main0.c	main	0
sound-pci-echoaudio-snd-indigo-ko_main0.c	main	0
sound-pci-echoaudio-snd-layla20-ko_main0.c	main	0
sound-pci-echoaudio-snd-layla24-ko_main0.c	main	0
sound-pci-echoaudio-snd-mia-ko_main0.c	main	0
sound-pci-echoaudio-snd-mona-ko_main0.c	main	0
sound-pci-emu10k1-snd-emu10k1-ko_main0.c	main	2
sound-pci-emu10k1-snd-emu10k1-synth-ko_main0.c	main	0
sound-pci-emu10k1-snd-emu10k1x-ko_main0.c	main	2
sound-pci-hda-snd-hda-codec-ca0110-ko_main0.c	main	0
sound-pci-hda-snd-hda-codec-ca0132-ko_main0.c	main	1
sound-pci-hda-snd-hda-codec-cirrus-ko_main0.c	main	0
sound-pci-hda-snd-hda-codec-cmedia-ko_main0.c	main	0
sound-pci-hda-snd-hda-codec-conexant-ko_main0.c	main	0
sound-pci-hda-snd-hda-codec-generic-ko_main0.c	main	1
sound-pci-hda-snd-hda-codec-hdmi-ko_main0.c	main	1
sound-pci-hda-snd-hda-codec-ko_main0.c	main	3
sound-pci-hda-snd-hda-codec-si3054-ko_main0.c	main	0
sound-pci-hda-snd-hda-codec-via-ko_main0.c	main	0
sound-pci-hda-snd-hda-controller-ko_main0.c	main	3
sound-pci-hda-snd-hda-intel-ko_main0.c	main	3
sound-pci-ice1712-snd-ice1712-ko_main0.c	main	3
sound-pci-ice1712-snd-ice1724-ko_main0.c	main	3
sound-pci-ice1712-snd-ice17xx-ak4xxx-ko_main0.c	main	0
sound-pci-korg1212-snd-korg1212-ko_main0.c	main	3
sound-pci-lola-snd-lola-ko_main0.c	main	2
sound-pci-lx6464es-snd-lx6464es-ko_main0.c	main	1
sound-pci-mixart-snd-mixart-ko_main0.c	main	1
sound-pci-nm256-snd-nm256-ko_main0.c	main	3
sound-pci-oxygen-snd-oxygen-ko_main0.c	main	1
sound-pci-oxygen-snd-virtuoso-ko_main0.c	main	0
sound-pci-pcxhr-snd-pcxhr-ko_main0.c	main	1
sound-pci-riptide-snd-riptide-ko_main0.c	main	2
sound-pci-rme9652-snd-hdsp-ko_main0.c	main	2
sound-pci-rme9652-snd-hdspm-ko_main0.c	main	2
sound-pci-rme9652-snd-rme9652-ko_main0.c	main	2
sound-pci-snd-ad1889-ko_main0.c	main	2
sound-pci-snd-als300-ko_main0.c	main	2
sound-pci-snd-als4000-ko_main0.c	main	2
sound-pci-snd-atiixp-ko_main0.c	main	3
sound-pci-snd-atiixp-modem-ko_main0.c	main	3
sound-pci-snd-azt3328-ko_main0.c	main	2
sound-pci-snd-bt87x-ko_main0.c	main	2
sound-pci-snd-cmipci-ko_main0.c	main	3
sound-pci-snd-cs4281-ko_main0.c	main	2
sound-pci-snd-cs5530-ko_main0.c	main	0
sound-pci-snd-ens1370-ko_main0.c	main	2
sound-pci-snd-es1938-ko_main0.c	main	2
sound-pci-snd-es1968-ko_main0.c	main	3
sound-pci-snd-fm801-ko_main0.c	main	2
sound-pci-snd-intel8x0-ko_main0.c	main	2
sound-pci-snd-intel8x0m-ko_main0.c	main	2
sound-pci-snd-maestro3-ko_main0.c	main	2
sound-pci-snd-rme32-ko_main0.c	main	2
sound-pci-snd-rme96-ko_main0.c	main	2
sound-pci-snd-sonicvibes-ko_main0.c	main	2
sound-pci-snd-via82xx-ko_main0.c	main	2
sound-pci-snd-via82xx-modem-ko_main0.c	main	2
sound-pci-trident-snd-trident-ko_main0.c	main	2
sound-pci-vx222-snd-vx222-ko_main0.c	main	0
sound-pci-ymfpci-snd-ymfpci-ko_main0.c	main	1
sound-pcmcia-pdaudiocf-snd-pdaudiocf-ko_main0.c	main	1
sound-pcmcia-vx-snd-vxpocket-ko_main0.c	main	0
sound-soc-adi-snd-soc-adi-axi-i2s-ko_main0.c	main	0
sound-soc-adi-snd-soc-adi-axi-spdif-ko_main0.c	main	0
sound-soc-bcm-snd-soc-bcm2835-i2s-ko_main0.c	main	0
sound-soc-cirrus-snd-soc-ep93xx-ko_main0.c	main	0
sound-soc-codecs-snd-soc-ad1836-ko_main0.c	main	0
sound-soc-codecs-snd-soc-ad193x-i2c-ko_main0.c	main	0
sound-soc-codecs-snd-soc-ad193x-ko_main0.c	main	0
sound-soc-codecs-snd-soc-ad193x-spi-ko_main0.c	main	0
sound-soc-codecs-snd-soc-ad73311-ko_main0.c	main	0
sound-soc-codecs-snd-soc-adau1701-ko_main0.c	main	0
sound-soc-codecs-snd-soc-adau1761-i2c-ko_main0.c	main	0
sound-soc-codecs-snd-soc-adau1761-ko_main0.c	main	0
sound-soc-codecs-snd-soc-adau1761-spi-ko_main0.c	main	0
sound-soc-codecs-snd-soc-adau1781-i2c-ko_main0.c	main	0
sound-soc-codecs-snd-soc-adau1781-ko_main0.c	main	0
sound-soc-codecs-snd-soc-adau1781-spi-ko_main0.c	main	0
sound-soc-codecs-snd-soc-adau1977-i2c-ko_main0.c	main	0
sound-soc-codecs-snd-soc-adau1977-ko_main0.c	main	0
sound-soc-codecs-snd-soc-adau1977-spi-ko_main0.c	main	0
sound-soc-codecs-snd-soc-adav801-ko_main0.c	main	0
sound-soc-codecs-snd-soc-adav803-ko_main0.c	main	0
sound-soc-codecs-snd-soc-adav80x-ko_main0.c	main	1
sound-soc-codecs-snd-soc-ads117x-ko_main0.c	main	0
sound-soc-codecs-snd-soc-ak4104-ko_main0.c	main	0
sound-soc-codecs-snd-soc-ak4535-ko_main0.c	main	0
sound-soc-codecs-snd-soc-ak4554-ko_main0.c	main	0
sound-soc-codecs-snd-soc-ak4641-ko_main0.c	main	0
sound-soc-codecs-snd-soc-ak4642-ko_main0.c	main	0
sound-soc-codecs-snd-soc-ak5386-ko_main0.c	main	0
sound-soc-codecs-snd-soc-alc5623-ko_main0.c	main	0
sound-soc-codecs-snd-soc-alc5632-ko_main0.c	main	0
sound-soc-codecs-snd-soc-arizona-ko_main0.c	main	2
sound-soc-codecs-snd-soc-bt-sco-ko_main0.c	main	0
sound-soc-codecs-snd-soc-cs35l32-ko_main0.c	main	0
sound-soc-codecs-snd-soc-cs4265-ko_main0.c	main	0
sound-soc-codecs-snd-soc-cs4270-ko_main0.c	main	0
sound-soc-codecs-snd-soc-cs4271-i2c-ko_main0.c	main	0
sound-soc-codecs-snd-soc-cs4271-ko_main0.c	main	0
sound-soc-codecs-snd-soc-cs4271-spi-ko_main0.c	main	0
sound-soc-codecs-snd-soc-cs42l51-i2c-ko_main0.c	main	0
sound-soc-codecs-snd-soc-cs42l51-ko_main0.c	main	0
sound-soc-codecs-snd-soc-cs42l52-ko_main0.c	main	0
sound-soc-codecs-snd-soc-cs42l56-ko_main0.c	main	0
sound-soc-codecs-snd-soc-cs42l73-ko_main0.c	main	0
sound-soc-codecs-snd-soc-cs42xx8-i2c-ko_main0.c	main	0
sound-soc-codecs-snd-soc-cs42xx8-ko_main0.c	main	0
sound-soc-codecs-snd-soc-cx20442-ko_main0.c	main	0
sound-soc-codecs-snd-soc-da7210-ko_main0.c	main	0
sound-soc-codecs-snd-soc-da7213-ko_main0.c	main	0
sound-soc-codecs-snd-soc-da732x-ko_main0.c	main	0
sound-soc-codecs-snd-soc-da9055-ko_main0.c	main	0
sound-soc-codecs-snd-soc-dmic-ko_main0.c	main	0
sound-soc-codecs-snd-soc-es8328-i2c-ko_main0.c	main	0
sound-soc-codecs-snd-soc-es8328-ko_main0.c	main	0
sound-soc-codecs-snd-soc-es8328-spi-ko_main0.c	main	0
sound-soc-codecs-snd-soc-hdmi-codec-ko_main0.c	main	0
sound-soc-codecs-snd-soc-isabelle-ko_main0.c	main	0
sound-soc-codecs-snd-soc-jz4740-codec-ko_main0.c	main	0
sound-soc-codecs-snd-soc-lm4857-ko_main0.c	main	0
sound-soc-codecs-snd-soc-lm49453-ko_main0.c	main	0
sound-soc-codecs-snd-soc-max9768-ko_main0.c	main	0
sound-soc-codecs-snd-soc-max98088-ko_main0.c	main	0
sound-soc-codecs-snd-soc-max98095-ko_main0.c	main	1
sound-soc-codecs-snd-soc-max98357a-ko_main0.c	main	0
sound-soc-codecs-snd-soc-max9850-ko_main0.c	main	0
sound-soc-codecs-snd-soc-max9877-ko_main0.c	main	0
sound-soc-codecs-snd-soc-mc13783-ko_main0.c	main	0
